id,year,appendix,taxon,class,ord,family,genus,term,quantity,unit,importer,exporter,origin,purpose,source,reporter_type,import_permit_randomid,export_permit_randomid,origin_permit_randomid
7855968,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,200,"",MX,SG,MY,T,W,I,"",bc6bba7122,""
7855969,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,3000,"",MX,LA,"",T,W,I,"",f517c5d384,""
7855970,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,"",37feb3c65d,""
7855971,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,"",40d7790fd6,""
7855972,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,"",887d1d1194,""
7855973,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,"",587a53b2bb,""
7855974,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,200,"",MX,SG,MY,T,W,I,"",202d4a774f,""
7855975,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,200,"",MX,SG,MY,T,W,I,"",21e3f4392d,""
7855976,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,780,"",MX,LA,"",T,W,I,"",ef49eee531,""
7855977,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,"",1fa209e1ef,""
7855978,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,"",905824928f,""
7855979,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,"",0f5b33fe55,""
7855980,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,SG,MY,T,W,I,"",e058ae9bf7,""
7855981,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,"",35ef8efc8c,""
7855982,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,"",a58d606aaf,""
7855983,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,SG,MY,T,W,I,"",46ef1de2a0,""
7855984,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,870,kg,MX,LA,"",T,W,I,"",509f6acedb,""
7855985,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,"",dd68fa4397,""
7855986,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,"",0a852de47e,""
7855987,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,"",8807326b12,""
7855988,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,"",352c90951c,""
7855989,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,SG,MY,T,W,I,"",b8dbb5ec5d,""
7855990,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,"",33913f63cf,""
7855991,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,"",9c6a468049,""
7855992,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,"",99c896bbe1,""
7855993,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,"",3cb784dd6e,""
7855994,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,"",ec47c5f585,""
7855995,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,600,"",MX,LA,"",T,W,I,"",11653a54a3,""
7855996,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,"",5dcb9b8eae,""
7855997,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,"",fc7f74b040,""
7855998,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,"",7b9ebb3f63,""
7855999,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,500,"",MX,JP,MY,T,W,I,"",90f6134a89,""
7856000,1998,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,100,"",JP,SG,MY,T,W,I,"",70cd22c86a,""
7856001,1998,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (large),12,"",JP,US,LA,T,W,I,"",0a2814985c,""
7856002,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1736,"",US,JP,MY,T,W,I,"",0d3e9d8914,""
7856003,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,100,"",US,JP,MY,T,W,I,"",7cb77ba3d5,""
7856004,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),76,"",US,MX,LA,T,W,I,"",2a7b913d85,""
7856005,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",CH,US,LA,T,W,E,"",d169e3414f,""
7856006,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,562,"",US,MX,LA,T,W,I,"",00f4257c6d,""
7856007,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,487,"",US,LA,"",T,W,I,"",8577fe01db,""
7856008,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,439,"",US,LA,"",T,W,I,"",6e1ac03012,""
7856009,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,400,"",US,JP,MY,T,W,I,"",8f5b477712,""
7856010,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,200,"",US,MY,"",T,W,I,"",08b71be6c8,""
7856011,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,450,"",US,JP,MY,T,W,I,"",4c34ee9378,""
7856012,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,391,"",US,JP,MY,T,W,I,"",dc4b3d0a8f,""
7856013,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",US,MX,LA,T,W,I,"",a5acaae092,""
7856125,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,98,"",MX,SG,MY,T,W,I,ca8a13e6d0,b0b5e439bd,e16638f964
7856126,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1920,"",MX,SG,MY,T,W,I,ca8a13e6d0,b0b5e439bd,7b4dd0fdf5
7856127,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1660,"",MX,SG,MY,T,W,I,96a87a0493,fd02f8c06d,cca22ee99e
7856128,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,2355,"",MX,SG,MY,T,W,I,358af63abe,b949870cf2,b902bcf0e6
7856129,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),227,"",US,MX,LA,T,W,E,"",ec951a0151,""
7856130,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),227,"",US,MX,LA,T,W,E,"",ec951a0151,""
7856131,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),176,"",US,MX,LA,T,W,E,"",ec951a0151,""
7856132,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),15,pairs,US,MX,MY,T,W,E,"",f157a5a871,""
7856133,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),15,pairs,US,MX,MY,T,W,E,"",f157a5a871,""
7856134,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),60,"",US,MX,LA,T,W,E,"",85837bf195,""
7856135,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),40,"",US,MX,LA,T,W,E,"",85837bf195,""
7856136,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),60,"",US,MX,LA,T,W,E,"",85837bf195,""
7856137,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),40,"",US,MX,LA,T,W,E,"",85837bf195,""
7856138,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),136,pairs,US,MX,LA,T,W,E,"",c448d0e57a,""
7856139,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),56,pairs,US,MX,LA,T,W,E,"",c448d0e57a,""
7856140,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),136,pairs,US,MX,LA,T,W,E,"",c448d0e57a,""
7856141,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),56,pairs,US,MX,LA,T,W,E,"",c448d0e57a,""
7856142,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),108,pairs,US,MX,LA,T,W,E,"",0e58393a5b,""
7856143,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),108,pairs,US,MX,LA,T,W,E,"",0e58393a5b,""
7856144,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),63,"",US,MX,LA,T,W,E,"",0e58393a5b,""
7856145,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),63,"",US,MX,LA,T,W,E,"",0e58393a5b,""
7856146,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),37,pairs,US,MX,LA,T,W,E,"",8d815b88d2,""
7856147,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),37,pairs,US,MX,LA,T,W,E,"",8d815b88d2,""
7856148,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),18,pairs,US,MX,LA,T,W,E,"",f08b33abed,""
7856149,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),11,pairs,US,MX,LA,T,W,E,"",f08b33abed,""
7856150,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),19,pairs,US,MX,LA,T,W,E,"",f08b33abed,""
7856151,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),18,pairs,US,MX,LA,T,W,E,"",f08b33abed,""
7856152,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),11,pairs,US,MX,LA,T,W,E,"",f08b33abed,""
7856153,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),19,pairs,US,MX,LA,T,W,E,"",f08b33abed,""
7856154,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),58,pairs,US,MX,LA,T,W,E,"",d049a7a45d,""
7856155,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),37,pairs,US,MX,LA,T,W,E,"",d2715bcf4d,""
7856156,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),59,pairs,US,MX,LA,T,W,E,"",e373495f27,""
7856157,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),200,"",US,MX,LA,T,W,E,"",c008b856b9,""
7856158,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),36,pairs,US,MX,LA,T,W,E,"",d29e91b0c0,""
7856159,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),165,"",US,MX,LA,T,W,E,"",c0d0eec986,""
7856160,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),29,"",US,MX,LA,T,W,E,"",56f0ada3d6,""
7856161,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),55,pairs,US,MX,LA,T,W,E,"",e677977a6c,""
7856162,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),21,pairs,US,MX,LA,T,W,E,"",053fc5bda6,""
7856163,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),50,"",US,MX,LA,T,W,E,"",2986c72b5a,""
7856164,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),80,pairs,US,MX,LA,T,W,E,"",f72cd28df4,""
7856165,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),76,"",US,MX,LA,T,W,E,"",2a7b913d85,""
7856166,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),44,"",US,MX,LA,T,W,E,"",2986fe7681,""
7856167,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),70,"",US,MX,LA,T,W,E,"",0eb91ce934,""
7856168,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),6,pairs,IT,MX,LA,T,W,E,"",be3d231909,""
7856169,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),56,pairs,US,MX,MY,T,W,E,"",3b0dbac851,""
7856170,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),20,"",US,MX,LA,T,W,E,"",5086dd96bb,""
7856171,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),96,"",US,MX,LA,T,W,E,"",a91dd31272,""
7856172,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",US,MX,LA,T,W,E,"",b39ddbe67c,""
7856173,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),6,"",US,MX,MY,T,W,E,"",6c27c83b24,""
7856174,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),2,pairs,US,MX,LA,T,W,E,"",90e47781fe,""
7856175,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),20,pairs,US,MX,MY,T,W,E,"",9c9cc3b6d0,""
7856176,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),2,pairs,US,MX,LA,T,W,E,"",33e58bfade,""
7856177,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),4,pairs,US,MX,LA,T,W,E,"",fa7a26d50e,""
7856178,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),5,pairs,US,MX,LA,T,W,E,"",1e67bf56a4,""
7856179,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),2,pairs,US,MX,MY,T,W,E,"",b4da0b44d3,""
7856180,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),1,"",US,MX,LA,T,W,E,"",d76d48308e,""
7856181,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),10,pairs,US,MX,LA,T,W,E,"",8b409cb589,""
7856182,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),300,pairs,US,MX,LA,T,W,E,"",00f4257c6d,""
7856183,2001,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1,"",NO,TH,"",P,I,I,"","",""
7856184,2001,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,scales,2,g,US,LA,"",P,I,I,"","",""
7856185,2001,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,scales,351,g,US,LA,"",P,I,I,"","",""
7856186,2001,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,scales,289,g,US,LA,"",P,I,I,"","",""
7856187,2001,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,shoes,2,"",US,MX,MY,T,I,I,"","",""
7856188,2001,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),1,"",US,MX,MY,T,I,I,"","",""
7856189,2001,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,scales,14,g,US,LA,XX,P,I,I,"","",""
7856190,2000,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,250,"",US,VN,"",T,W,E,"","",""
7856191,2000,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,250,"",US,VN,"",T,W,E,"","",""
7856192,2000,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,250,"",SG,VN,"",T,W,E,"","",""
7856193,2000,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,250,"",SG,VN,"",T,W,E,"","",""
7856194,2000,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,specimens,18,"",US,TW,"",M,C,I,"",3bb07e9fec,""
7856195,2000,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,derivatives,3,"",US,CN,XX,T,I,I,"","",""
7856196,2000,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,specimens,2,"",US,TW,"",S,C,I,"",fa86ba53b5,""
7856197,2000,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,skins,153,"",SG,VN,"",T,W,I,"",516ef921fd,""
7856198,2001,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,bone pieces,1,"",CZ,NL,XX,E,I,E,"",d0cfb285e4,""
7856199,2001,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,carvings,1,"",NL,CZ,XX,E,I,E,"",8f9143f810,""
7856200,2001,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,carvings,1,"",CZ,NL,XX,E,I,I,4619d8ab3e,e0e1896695,""
7856201,2001,II,Manis pentadactyla,Mammalia,Pholidota,Manidae,Manis,specimens,3,"",US,TW,"",S,C,I,"",392f5465f1,""
7856202,1998,II,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,trophies,1,"",US,CM,"",H,W,E,"",2c2daeade4,""
7856203,2000,II,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,live,5,"",JP,CM,"",T,W,E,"",68d9386069,""
7856204,2000,II,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,skulls,1,"",FR,GN,"",S,W,E,"",52c5aadd8c,""
7856205,2001,II,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,live,1,"",US,CI,"",P,W,E,"",49b2a5c48d,""
7856206,2001,II,Manis tricuspis,Mammalia,Pholidota,Manidae,Manis,live,1,"",US,CI,"",P,W,I,"",bfe94506fb,""
7856072,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,2404,"",MX,SG,MY,T,W,E,"",2b61a97bb5,""
7856073,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1000,"",JP,SG,MY,T,W,E,"",17cefda312,""
7856074,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,835,"",JP,SG,MY,T,W,E,"",2c9f1145dd,""
7856075,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,165,"",JP,SG,MY,T,W,E,"",2c9f1145dd,""
7856076,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1,"",JP,SG,MY,T,W,E,"",371a28d485,""
7856077,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",JP,SG,MY,T,W,E,"",d6a61e7017,""
7856078,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1500,"",JP,SG,MY,T,W,E,"",577f9d02fc,""
7856079,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1198,"",JP,SG,MY,T,W,E,"",a3514668db,""
7856080,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1062,"",JP,SG,MY,T,W,E,"",a3514668db,""
7856081,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,3280,"",JP,SG,MY,T,W,E,"",a3514668db,""
7856082,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,960,"",JP,SG,MY,T,W,E,"",a3514668db,""
7856083,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,755,"",JP,SG,MY,T,W,E,"",790070f8ab,""
7856084,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1085,"",JP,SG,MY,T,W,E,"",790070f8ab,""
7856085,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",JP,SG,MY,T,W,E,"",407c84c60a,""
7856086,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,2355,"",MX,SG,MY,T,W,E,"",b949870cf2,""
7856087,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1200,"",JP,SG,MY,T,W,E,"",c22680ccf8,""
7856088,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,98,"",MX,SG,MY,T,W,E,"",cd8b91f3c8,""
7856089,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1920,"",MX,SG,MY,T,W,E,"",cd8b91f3c8,""
7856090,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1000,"",MX,SG,MY,T,W,E,"",cd8b91f3c8,""
7856091,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1660,"",MX,SG,MY,T,W,E,"",fd02f8c06d,""
7856092,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,scales,350,kg,HK,SG,MY,T,W,E,"",835abe1dae,""
7856093,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),8,pairs,CH,US,LA,T,W,I,"","",""
7856094,1998,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,1,pairs,US,CA,LA,T,W,E,"",a40d628c50,""
7856095,1998,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather items,2,pairs,US,CA,US,T,W,E,"",999af1358b,""
7856096,2001,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,12,"",DE,JP,MY,T,W,I,13b155b2fe,b153e2a799,5e883aa8be
7856097,2001,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (large),1,"",JP,DE,MY,T,W,E,"",e7f191172e,5e883aa8be
7856098,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,scales,350,kg,HK,SG,MY,T,W,I,a07c58410d,835abe1dae,""
7856099,2001,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,750,"",MX,JP,MY,T,W,I,3279c1e2d8,f5b678867c,b902bcf0e6
7856100,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,c1bea42556,4bba225e45,""
7856101,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,aaa0ca45a7,dbbbe4f655,""
7856102,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,600,"",MX,SG,MY,T,W,I,5b977136d5,32df8c8c3e,8978a50a20
7856103,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,0c62fa496b,95bc7db81f,""
7856104,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,b633053439,82b917674e,""
7856105,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,500,"",MX,JP,MY,T,W,I,0ca88b04e3,6fe5f3a105,8978a50a20
7856106,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,350,"",MX,SG,MY,T,W,I,e17fcaf664,0328ed57d1,8978a50a20
7856107,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,500,"",MX,JP,MY,T,W,I,f6c4820eec,b710c14680,7b5f45ce26
7856108,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,dadd152a21,f83d3a3f9c,""
7856109,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,520b8a8e7d,b4dbcfa668,""
7856110,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,100,"",MX,JP,MY,T,W,I,beead625e7,868b91482a,8978a50a20
7856111,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,500,"",MX,JP,MY,T,W,I,5d5cd57b68,53be2f3eb7,9265a5ee72
7856112,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),49,"",MX,LA,"",T,W,I,41f103e746,29357a0d77,""
7856113,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,500,"",MX,LA,"",T,W,I,9e7eedfd77,95dee37beb,""
7856114,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,ee6fb4db2b,0596533642,""
7856115,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,90bf74f5c9,d4d474f1cd,""
7856116,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,90bf74f5c9,40dabd8dba,""
7856117,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,600,"",MX,SG,MY,T,W,I,fdf751ddca,1a694537b3,f22b898abc
7856118,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,792f379799,1efd586c24,""
7856119,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,c8892a2040,157bf9b7f5,""
7856120,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,2404,"",MX,SG,MY,T,W,I,4d743d2a1a,2b61a97bb5,e16638f964
7856121,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,500,"",MX,JP,MY,T,W,I,2c81c11e69,62693994e1,08cc06bd1a
7856122,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,400,"",MX,LA,"",T,W,I,2cc2144dc4,7e89d6b465,""
7856123,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,9dd86a9a26,ce018e88e6,""
7856124,2000,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,300,"",MX,LA,"",T,W,I,29a85e30a8,914f8fb1f1,""
8418014,2002,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1000,,MX,JP,MY,T,W,I,0326111f58,18cc88b13d,29dc509c38
8418017,2002,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,500,,MX,JP,MY,T,W,I,de04d2ba03,e38fabea43,cfe733b299
8418018,2002,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),3,,CN,JP,MY,T,W,I,3b3fa7660d,c281e30024,5f964125e1
8418019,2002,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,10,,CN,JP,MY,T,W,I,3b3fa7660d,c281e30024,5f964125e1
8418020,2002,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,1,pairs,US,CA,LA,P,W,E,,fd74a4fb0f,
8418021,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,15,,SG,JP,MY,T,W,E,,5861054f9d,
8418022,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,500,,MX,JP,MY,T,W,E,,90f6134a89,
8418023,2002,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,leather products (small),1,,CH,HK,XX,E,I,I,,,
8418024,1999,II,Manis javanica,Mammalia,Pholidota,Manidae,Manis,skins,2865,,SG,MY,,T,W,E,,08cc06bd1a,
